id,url,title,company,salary,location,work_time,contract_type,scraped_at,description
konsultant-konsultantka-ds-sprzedazy-w-play-katowice-CID4-ID17x4LR,https://www.olx.pl/oferta/praca/konsultant-konsultantka-ds-sprzedazy-w-play-katowice-CID4-ID17x4LR.html,"Konsultant / Konsultantka ds. Sprzedaży w Play, Katowice",,,"Katowice, Śródmieście",Pełny etat,Umowa o pracę,2025-10-11 16:51:20,"Dołącz do naszego zespołu jako: Konsultant / Konsultantka ds. Sprzedaży w Salonie Własnym Play Lokalizacja: Katowice Otrzymasz od nas: Umowę o pracę (na zastępstwo) Podstawę i premię uzależnioną od wyników sprzedaży – masz realny wpływ na wysokość swojego wynagrodzenia Dodatek wdrożeniowy 500 zł brutto przez pierwsze 3 miesiące Świetną atmosferę w zespole (zostaliśmy nagrodzeni w programie Friendly Workplace) Zaplanowaną ścieżkę kariery i jasno określone zasady awansu Bogaty pakiet szkoleń, m.in. wprowadzające, ofertowe, technologiczne Konkursy sprzedażowe (do wygrania m.in. karty przedpłacone) Telefon i internet Play wraz z dodatkowymi usługami (m.in. Telewizja PlayNow, ViaPlay, nawigacja) oraz zniżki pracownicze Opiekę medyczną współfinansowaną przez pracodawcę Ubezpieczenie na życie w pełni finansowane przez pracodawcę Szeroki wybór benefitów na platformie kafeteryjnej (m.in. Multisport, bilety do kina, vouchery na zakupy) Dostęp do platformy wellbeingowej Mindgram Dodatkowy benefit świąteczny Dodatkowy dzień urlopu na profilaktykę zdrowotną Szukamy Ciebie, jeśli: Masz doświadczenie w sprzedaży bezpośredniej, telefonicznej lub obsłudze klienta (sprzedaż usług będzie dodatkowym atutem) Lubisz realizować cele, szybko się uczysz i działasz elastycznie, dostosowując się do sytuacji Zależy Ci na pozytywnym doświadczeniu klienta Jesteś energiczną osobą, wychodzisz z inicjatywą i chętnie współpracujesz w zespole Możesz pracować w trybie zmianowym, również w weekendy (pracujemy na pełen etat) Twoje zadania: Aktywna, bezpośrednia i telefoniczna sprzedaż produktów i usług Play Realizacja celów sprzedażowych (zespołowych i indywidualnych) Obsługa klientów zgodnie ze standardami Play i budowanie relacji z klientami Dbanie o prawidłowe funkcjonowanie salonu (zmiany wystroju, zadania administracyjne i porządkowe)"
specjalista-ds-e-commerce-CID4-ID17IisM,https://www.olx.pl/oferta/praca/specjalista-ds-e-commerce-CID4-ID17IisM.html,Specjalista ds. E-commerce,,6 500 - 8 500 zł / mies. brutto,Barwałd Górny,Pełny etat,Umowa o pracę,2025-10-11 16:51:20,"Poszukujemy energicznej i zorganizowanej osoby na stanowisko Specjalisty ds. E-commerce, odpowiedzialnej za rozwój sprzedaży internetowej na platformach marketplace takich jak Allegro, Amazon oraz eBay. Jeśli interesujesz się handlem online, analizą danych sprzedażowych i budowaniem atrakcyjnych ofert, ta praca jest dla Ciebie. Zakres obowiązków Zarządzanie ofertami i sprzedażą w serwisach Allegro, Amazon, eBay. Prowadzenie i optymalizacja kampanii reklamowych Allegro Ads. Tworzenie i optymalizacja treści ofert (tytuły, opisy, zdjęcia, parametry). Monitorowanie cen, konkurencji i wyników sprzedażowych. Kontrola zamówień. Obsługa klienta internetowego (zapytania, reklamacje, opinie). Współpraca z działem magazynowym. Wymagania Doświadczenie w sprzedaży online / e-commerce (wymagane doświadczenie z Allegro, doświadczenie z Amazon lub eBay będzie dodatkowym atutem). Znajomość systemu BaseLinker. Znajomość zasad tworzenia atrakcyjnych ofert handlowych. Umiejętność analitycznego myślenia i obsługi Excela. Komunikatywność, samodzielność i dobra organizacja pracy. Oferujemy Stabilne zatrudnienie na podstawie umowy o pracę (pełen etat). Pracę w godzinach biurowych, od poniedziałku do piątku. Możliwość rozwoju w strukturach firmy i udział w rozbudowie kanałów sprzedaży. Przyjazną atmosferę i wsparcie zespołu. Karta MultiSport."
umowa-zlecenie-sklep-pepco-lublin-tomasza-zana-19-sezon-x-xi-CID4-ID17CGkV,https://www.olx.pl/oferta/praca/umowa-zlecenie-sklep-pepco-lublin-tomasza-zana-19-sezon-x-xi-CID4-ID17CGkV.html,"Umowa zlecenie - sklep Pepco Lublin, Tomasza Zana 19 Sezon X/XI",,,Lublin,Praca sezonowa,Umowa zlecenie,2025-10-11 16:51:32,"Pepco jest znaną i cenioną marką, obecną w 18 europejskich krajach. Każdego miesiąca ponad 30 milionów Klientów odwiedza niemal 4 tysiące naszych sklepów. Za tym sukcesem stoi ponad 25 tys. Pracowników w sklepach, którzy dbają o najlepsze doświadczenia zakupowe naszych Klientów oraz kilka tysięcy Pracowników naszych Centrów Dystrybucji oraz Biur w całej Europie. Naszą największą siłą są ludzie i to dzięki ich pasji i energii wciąż mamy odwagę sięgać po więcej! Obecnie - w związku z dynamicznym rozwojem - poszukujemy osób do pracy w sklepie Pepco w miejscowości: Lublin, Tomasza Zana 19 Sezon X/XI Polubisz swoją pracę w Pepco, ponieważ gwarantujemy Ci: elastyczny czas pracy umowę zlecenie wynagrodzenie wypłacane w terminie wsparcie przyjaznego zespołu Do Twoich zadań należeć będzie: rozpakowanie i segregacja towaru z dostawy, wykładanie towaru na sali sprzedaży zgodnie z zasadami VM, wieszanie odzieży na wieszakach, wykonywanie prac porządkowych na sali sprzedaży i w pomieszczeniu socjalnym. Jeżeli: masz wykształcenie min. zawodowe lubisz pracować z ludźmi doświadczenie w pracy w sklepie będzie mile widziane Dołącz do zespołu Pepco!"
sklep-odziezowy-lider-m-w-polance-wielkiej-zatrudni-sprzedawce-CID4-ID17Idtc,https://www.olx.pl/oferta/praca/sklep-odziezowy-lider-m-w-polance-wielkiej-zatrudni-sprzedawce-CID4-ID17Idtc.html,Sklep odzieżowy Lider-M w Polance Wielkiej zatrudni sprzedawcę,,,Polanka Wielka,Pełny etat,Umowa zlecenie,2025-10-11 16:51:33,"Sklep odzieżowy Lider-M w Polance Wielkiej zatrudni Sprzedawcę. Zakres obowiązków: obsługa klienta, przyjmowanie dostaw, obsługa zamówień oraz wysyłek ze sklepu internetowego. Mile widziane doświadczenie w pracy na podobnym stanowisku. Osoby zainteresowane ofertą pracy prosimy o kontakt telefoniczny."
od-zaraz-inwentaryzacje-nocne-praca-dodatkowa-lodz-CID4-ID17HCcd,https://www.olx.pl/oferta/praca/od-zaraz-inwentaryzacje-nocne-praca-dodatkowa-lodz-CID4-ID17HCcd.html,OD ZARAZ - Inwentaryzacje nocne / praca dodatkowa - Łódź,,"33,50 - 39,50 zł / mies. brutto","Łódź, Śródmieście",Praca dodatkowa,Umowa zlecenie,2025-10-11 16:51:33,"Poszukujemy osób do pracy przy inwentaryzacjach! Inwentaryzacje nocne - PRACA DODATKOWA - województwo łódzkie Zgłoszenia przyjmujemy wyłącznie poprzez opcję 'Aplikuj' dostępną w ogłoszeniu na OLX lub za pośrednictwem SMS. Szukasz prostej pracy dodatkowej? Po dołączeniu do naszego zespołu będziesz liczyć towar z użyciem skanera w sklepach. Nie wymagamy doświadczenia – wszystkiego Cię nauczymy :) Oferujemy stawkę od 33,50 zł brutto za godzinę (dla studenta/ucznia netto), Inwentaryzacje nocne rozpoczynają się 18:00-21:00 w sklepie, Wymagana gotowość do wyjazdów poza miasto. W przypadku wyjazdów poza Łódź zapewniamy transport w obie strony – dodatkowo wypłacamy dodatek za czas spędzony w podróży, Wymagamy ukończonych 18 lat, znajomości języka polskiego oraz dyspozycyjności 3 dni roboczych w tygodniu, w godzinach nocnych (minimum do 5:00). Jesteś zainteresowana/y? Zgłoś się przez portal OLX lub prześlij swoje zgłoszenie w wiadomości SMS. W treści koniecznie wpisz: Inwentaryzacje nocne, imię, nazwisko, nr telefonu, adres e-mail, miasto, portal, ilość dni dyspozycyjnych (między poniedziałkiem a piątkiem). Przykład: Inwentaryzacje nocne, Jan Kowalski, 123456789, e-mail, Łódź, OLX, 3 dni."
probkobiorca-w-sekcji-zaopatrzenia-CID4-ID17x1Wt,https://www.olx.pl/oferta/praca/probkobiorca-w-sekcji-zaopatrzenia-CID4-ID17x1Wt.html,Próbkobiorca w sekcji zaopatrzenia,,,Tychy,Pełny etat,Umowa zlecenie,2025-10-11 16:51:46,"Jesteśmy największą w Polsce firmą świadczącą niezależne usługi w zakresie badań i ekspertyz jakościowych, dysponującą siecią akredytowanych laboratoriów analitycznych. Dla naszych klientów z wielu branż oferujemy szeroki wachlarz wyspecjalizowanych analiz żywności, kosmetyków i produktów chemii gospodarczej, farmaceutyków, opakowań i artykułów przemysłowych, paliw ciekłych i stałych i wielu innych. J.S. HAMILTON POLAND Sp. z o.o. posiada ponad 10 oddziałów w Polsce oraz na rynku zagranicznym. Łącznie zatrudnia ponad 900 osób. Opis stanowiska: Osobiste kupowanie produktów spożywczych i chemii gospodarczej w dużych sieciach handlowych; Dowożenie zakupionych produktów w określonych ramach czasowych do laboratorium; Odbieranie próbek żywności od klientów zgodnie z wytycznymi; Kierowanie pojazdem typu cargo do 3.5 t. Wymagania: Czynne prawo jazdy kat. B;​ Podstawowa znajomość obsługi komputera oraz pakietu Office; Skrupulatność; Gotowość do rozpoczynania pracy w godzinach porannych (6:00–8:00), zależnie od zleceń; Ogólna sprawność fizyczna; Oferujemy: Umowę zlecenie; Samochód służbowy z możliwością korzystania w celach prywatnych Możliwość podjęcia długofalowej współpracy; Zdobycie praktycznego doświadczenia; Wsparcie doświadczonego zespołu; Uprzejmie informujemy, że skontaktujemy się tylko z wybranymi kandydatami. Klikając w przycisk „Wyślij” zgadzasz się na przetwarzanie przez J. S. Hamilton Poland Sp. z o.o. Twoich danych osobowych zawartych w zgłoszeniu rekrutacyjnym w celu prowadzenia rekrutacji na stanowisko wskazane w ogłoszeniu. Twoje dane osobowe przetwarzane będą zgodnie z polityką ochrony danych osobowych w celu prowadzenia rekrutacji na stanowisko wskazane w ogłoszeniu do czasu zakończenia rekrutacji."
umowa-zlecenie-sklep-pepco-kozienice-warszawska-63-sezon-x-xii-CID4-ID17CHiR,https://www.olx.pl/oferta/praca/umowa-zlecenie-sklep-pepco-kozienice-warszawska-63-sezon-x-xii-CID4-ID17CHiR.html,"Umowa zlecenie - sklep Pepco Kozienice, Warszawska 63 Sezon X/XII",,,Kozienice,Praca sezonowa,Umowa zlecenie,2025-10-11 16:51:46,"Pepco jest znaną i cenioną marką, obecną w 18 europejskich krajach. Każdego miesiąca ponad 30 milionów Klientów odwiedza niemal 4 tysiące naszych sklepów. Za tym sukcesem stoi ponad 25 tys. Pracowników w sklepach, którzy dbają o najlepsze doświadczenia zakupowe naszych Klientów oraz kilka tysięcy Pracowników naszych Centrów Dystrybucji oraz Biur w całej Europie. Naszą największą siłą są ludzie i to dzięki ich pasji i energii wciąż mamy odwagę sięgać po więcej! Obecnie - w związku z dynamicznym rozwojem - poszukujemy osób do pracy w sklepie Pepco w miejscowości: Kozienice, Warszawska 63 Sezon X/XII Polubisz swoją pracę w Pepco, ponieważ gwarantujemy Ci: elastyczny czas pracy umowę zlecenie wynagrodzenie wypłacane w terminie wsparcie przyjaznego zespołu Do Twoich zadań należeć będzie: rozpakowanie i segregacja towaru z dostawy, wykładanie towaru na sali sprzedaży zgodnie z zasadami VM, wieszanie odzieży na wieszakach, wykonywanie prac porządkowych na sali sprzedaży i w pomieszczeniu socjalnym. Jeżeli: masz wykształcenie min. zawodowe lubisz pracować z ludźmi doświadczenie w pracy w sklepie będzie mile widziane Dołącz do zespołu Pepco!"
platny-staz-praktyka-w-biurze-CID4-ID17wFfb,https://www.olx.pl/oferta/praca/platny-staz-praktyka-w-biurze-CID4-ID17wFfb.html,Płatny staż /praktyka w biurze,,32 - 35 zł / godz. brutto,"Kraków, Stare Miasto",Niepełny etat,Umowa zlecenie,2025-10-11 16:51:46,"Opis oferty pracy: Zatrudnimy studentów Rachunkowości, Ekonomii lub pokrewnych kierunków (dziennych albo zaocznych) płatne praktyki / staż Zakres obowiązki: - przegląd i przygotowanie dokumentów - prowadzenie ewidencji księgowej - rejestrowanie faktur - wypełnianie dokumentów - inne prace biurowe"
pracownik-sprzatajacy-silowni-wejherowo-CID4-ID17KMB2,https://www.olx.pl/oferta/praca/pracownik-sprzatajacy-silowni-wejherowo-CID4-ID17KMB2.html,Pracownik Sprzątający siłowni - Wejherowo,,"30,50 - 31 zł / mies. brutto",Wejherowo,Pełny etat,Umowa zlecenie,2025-10-11 16:51:59,"IMPEL BUSINESS SOLUTIONS SP. Z O. O. - będąca częścią grupy kapitałowej IMPEL dla swojego Klienta - poszukuje Pani na stanowisko: PRACOWNIKA SPRZĄTAJĄCY Miejsce pracy: Wejherowo Praca od poniedziałku do niedzieli wg grafiku w godz. 6:00-14:00 Pracownik Sprzątający: sprzątanie siłowni Wymagania: Chęci do pracy Rzetelność w wykonywaniu powierzonych zadań Punktualność Schludny wygląd Oferujemy: umowa o pracę/umowa zlecenie - Gwarancję wypłaty pełnego wynagrodzenia zawsze na 15- tego każdego miesiąca Każdy ma u nas równe szanse, dlatego zachęcamy do aplikowania osoby z orzeczoną niepełnosprawnością. Każdemu dajemy możliwość rozmowy i podjęcia decyzji o współpracy. Osoby zainteresowane proszone są o kontakt telefoniczny 51*******50 w godz. 08:00-16:00 Administratorem Państwa danych osobowych niżej wskazanych jest Impel Business Solutions sp. z o.o., KRS: , 0000026794, NIP: , 8992311290, REGON: , 932083639, mająca swoją siedzibę pod adresem: ul. A. Słonimskiego 6, 50-304 Wrocław. Państwa dane osobowe mogą być przekazane do podmiotów świadczących usługi informatyczne na rzecz Administratora oraz być wprowadzane do systemów wspomagających rekrutację (np. eRecruiter), a ponadto mogą być udostępniane podmiotom uprawnionym do dostępu do tych danych na podstawie obowiązujących przepisów prawa. Wszelkie informacje o sposobach przetwarzania danych osobowych mogą Państwo uzyskać podczas kontaktu z Administratorem lub Inspektorem Ochrony Danych poprzez wskazane w niniejszym dokumencie dane kontaktowe.owe zatrudnienie na podstawie umowy o pracę. Oferujemy stabilne i przyjazne dla osób z orzeczeniem o niepełnosprawności miejsce pracy. Zachęcamy do aplikowania wszystkich zainteresowanych."
specjalista-ds-rekrutacji-w-branzy-produkcyjnej-CID4-ID17I3a1,https://www.olx.pl/oferta/praca/specjalista-ds-rekrutacji-w-branzy-produkcyjnej-CID4-ID17I3a1.html,Specjalista ds. rekrutacji w branży produkcyjnej,,5 200 - 6 000 zł / mies. brutto,"Wrocław, Krzyki",Pełny etat,Umowa zlecenie,2025-10-11 16:52:00,"Dołącz do firmy, która od lat wspiera przedsiębiorstwa produkcyjne, oferując im kompleksowe rozwiązania kadrowe i procesowe. Jako dynamicznie rozwijający się partner outsourcingowy stawiamy na profesjonalizm, partnerską współpracę i nowoczesne podejście do rekrutacji. W związku z rozwojem naszych projektów poszukujemy osoby, która pomoże nam w budowaniu zespołu. Co możemy Ci zaoferować? Umowę zlecenie Wynagrodzenie od 5200 zł oraz system premiowy Pracę od poniedziałku do piątku w godz. 8-16 Pracę stacjonarną w biurze na Tarnogaju (wygodny dojazd MPK, parking dla pracowników) Możliwość rozwoju i udziału w szkoleniach Pakiet benefitów pozapłacowych Czego oczekujemy? Doświadczenia w pracy na podobnym stanowisku Doskonałych umiejętności komunikacyjnych i interpersonalnych Umiejętności pracy w dynamicznym środowisku Umiejętności pracy samodzielnej i zespołowej Co będzie należało do Twoich obowiązków? Redagowanie i publikowanie ogłoszeń o pracę (głównie na stanowiska produkcyjne i magazynowe) Selekcja kandydatów Przeprowadzanie rozmów rekrutacyjnych (telefonicznych i na żywo) Onboarding nowych pracowników Współpraca z dzialem kadr oraz liderami Raportowanie wyników pracy Informujemy, że będziemy kontaktować się tylko z wybranymi kandydatami. Prosimy o zawarcie w CV klauzuli: Wyrażam zgodę na przetwarzanie moich danych osobowych dla potrzeb niezbędnych do realizacji procesu rekrutacji (zgodnie z ustawą z dnia 10 maja 2018 roku o ochronie danych osobowych (Dz. Ustaw z 2018, poz. 1000) oraz zgodnie z Rozporządzeniem Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (RODO). Jeśli chcesz abyśmy zatrzymali Twoje CV, dopisz: Wyrażam zgodę na przetwarzanie moich danych osobowych w zakresie przyszłych procesów rekrutacyjnych."
houseperson-pracownik-czka-gospodarczy-a-hotel-5-gwiazdkowy-CID4-ID17LVQU,https://www.olx.pl/oferta/praca/houseperson-pracownik-czka-gospodarczy-a-hotel-5-gwiazdkowy-CID4-ID17LVQU.html,Houseperson / Pracownik(-czka) gospodarczy(-a)/ Hotel 5 gwiazdkowy,,"34,99 - 35 zł / godz. brutto","Warszawa, Śródmieście",Pełny etat,Umowa zlecenie,2025-10-11 16:56:17,"Murator FM (wcześniej Murator EXPO Sp. z o.o.) jest częścią grupy kapitałowej ZPR. Nasz zespół składa się z wykwalifikowanych profesjonalistów z branży nieruchomości. Aktualnie zarządzamy kilkoma obiektami biznesowymi, hotelami, parkiem Julinek oraz sezonowymi obiektami na Bulwarach Wiślanych. Dołącz do nas i rozwijaj swoją karierę razem z nami. Houseperson / Pracownik(-czka) gospodarczy(-a) Hotel Bellotto 5 gwiazkowy – ul. Senatorska, Warszawa. Hotel Bellotto to pięciogwiazdkowy obiekt zlokalizowany w samym sercu Warszawy. Do naszego zespołu poszukujemy osoby odpowiedzialnej i zaangażowanej, która dołączy do działu utrzymania czystości i wsparcia technicznego. Zakres obowiązków: dbanie o czystość części wspólnych hotelu (korytarze, lobby, sale konferencyjne) pomoc pokojówkom (dostarczanie pościeli, ręczników, uzupełnianie wózków) drobne prace techniczne i wsparcie przy przygotowaniu hotelu na wydarzenia współpraca z firmami zewnętrznymi. Wymagania: gotowość do pracy w systemie zmianowym (rano 7:00 - 15:00 i popołudniu 16:00 - 24:00), większość zmian popołudniowych sumienność, dokładność i dobra organizacja pracy sprawność fizyczna i chęć do wykonywania różnorodnych zadań mile widziane doświadczenie w pracy w hotelu lub firmie sprzątające. Oferujemy: · umowa zlecenie 35 zł/h brutto, z możliwością przejścia na umowę o pracę · atrakcyjny pakiet benefitów: opieka medyczna, karta sportowa, ubezpieczenie na życie na korzystnych warunkach · kawa / herbata · spotkania integracyjne · inicjatywy dobroczynne. Dodatkowe informacje pod nr telefonu 69*******01"
